ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
identity_transport,2,0.00048602504102746025,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00038168063201737823,0.0,0.0003182087936390114,0.9999999403953552,0.00914218028143902,3.164867286066982e-09,0.006337360847586145,0.06349996997353931,0.11308135635529955,0.06918731603461008,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_identity_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,174.90919440000016,wave_bicharacteristic_control,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.018309833481907845,0.09851237945258617,1.0,0.0,1.3185795359313488,0.000498087689265958,0.0,40791.35066021234,0.005694749488611706,0.0,0.0,1.2565840184688568,0.0010157662181882188,0.0008530411578249186,2.1690155215941002e-14,0.00047857477329671383,4.686418558774719e-09,4.686418558774719e-09,0.09849570319056511,4.686418558774719e-09,0.0063221598393283784,0.09970493242144585,0.10060507338494062,0.8299844128390154,0.8299844128390154,0.2523027982873221,1.8226620852947235,0.0,0.8805006220936775,0.25,1.0774961709976196,3.7669263035058975,0.1840398351972302,9.287622034549713,2.8489121859820443e-05,,8.989565372467041,1.7468623525473959e-07,1.3321843147277832,0.006680038495687768,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
identity_transport,2,0.0006535933098348323,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.000625071575086622,0.0,0.0004874317642133974,0.9999999403953552,0.007258672502454526,2.6140585159447245e-08,0.006333097776708503,0.03465023710547636,0.09606973291374743,0.06769676180556417,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_identity_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,171.66847870000038,wave_bicharacteristic_control,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.018309833481907845,0.11033408250659704,1.0,0.0,1.3581581264734268,0.0007190361284301616,0.0,633.76187133044,0.018598563241539523,0.0,0.0,1.3459409177303314,0.003293379850219935,0.0023092607298167422,1.6448259422847532e-14,0.002151561391656287,2.5590190300128768e-08,2.5590190300128768e-08,0.11029730644077063,2.5590190300128768e-08,0.006317897466942668,0.11113851144909859,0.11161339282989502,0.9250084596375624,0.9250084596375624,0.19473837931097174,1.4188970178365707,0.0,0.9121492132544518,0.25,1.0774961709976196,2.1458764150738716,0.22221348620951176,11.22306764125824,3.248552047807607e-05,,11.938803672790527,1.739816717361009e-07,1.3321843147277832,0.003702673115185462,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport_no_carrier,2,0.039114866172894835,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.03431663192653408,0.0,0.024898226620280184,0.9999998211860657,0.00792590152923367,8.596552424933179e-05,0.006434616817083831,0.04018215392716229,0.10114524303935468,0.06653729872778058,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349913,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_no_transport_no_carrier_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,55.46749380000074,wave_bicharacteristic_control,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.018309833481907845,0.8196150660514832,1.0,0.0,3.1931373476982117,0.033655389212071896,0.0,67228.31211179495,0.18717724364250898,0.0,0.0,1.5570913255214691,0.1253081439062953,0.12492712400853634,2.012367641196966e-14,0.008927300747018307,9.635430387788801e-05,9.635430387788801e-05,0.8152877315878868,9.635430387788801e-05,0.00643197214230895,0.8183798864483833,0.8212824240326881,0.9805597141385078,0.9805597141385078,0.20016078231856227,4.020764857530594,0.0,0.9011479467153549,0.25,1.0774961709976196,4.878527939319611,0.0,0.0,0.0,,0.0,0.0,0.0,0.12847511284053326,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport_no_carrier,2,0.03166536404751241,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.030540097737684846,0.0,0.02200781984720379,0.9999998211860657,0.008171444021475812,9.301113831838848e-05,0.006447885534726083,0.06426465651020408,0.11031449617197116,0.06918731797486544,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349913,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_no_transport_no_carrier_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,53.822877900000094,wave_bicharacteristic_control,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.018309833481907845,0.7955929934978485,1.0,0.0,4.208556815981865,0.027780440635979176,0.0,232131.52741646767,0.25064982660114765,0.0,0.0,1.4440570324659348,0.04040498868562281,0.04027183470316231,2.321592646350025e-14,0.002920660932431929,1.0346762167046109e-05,1.0346762167046109e-05,0.7940986230969429,1.0346762167046109e-05,0.006490781321190298,0.7969319894909859,0.7996501624584198,0.9138234357039133,0.9138234357039133,0.26657938087979954,4.129562318325043,0.0,0.8805006220936775,0.25,1.0774961709976196,3.7669263035058975,0.0,0.0,0.0,,0.0,0.0,0.0,0.08295547240413725,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport_no_carrier,2,0.03095922083593905,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0349520081654191,0.0,0.026445874750303727,0.9999998211860657,0.006522975803818554,7.910349972917174e-05,0.0064465963320496185,0.04809408844448626,0.09411227672050397,0.06769676234883566,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349913,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_no_transport_no_carrier_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,52.316554499999256,wave_bicharacteristic_control,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.018309833481907845,0.8382221087813377,1.0,0.0,3.7143924087285995,0.03844123985618353,0.0,2259.326207175851,0.2591116172261536,0.0,0.0,1.4993723779916763,0.144984632730484,0.14464660733938217,2.2568455113893774e-14,0.009447314485441893,0.00010434410296511487,0.00010434410296511487,0.8333396539092064,0.00010434410296511487,0.0064412643550895154,0.8349644169211388,0.8367558866739273,1.0033323044578235,1.0033323044578235,0.2252158533471326,3.648381143808365,0.0,0.9121492132544518,0.25,1.0774961709976196,2.1458764150738716,0.0,0.0,0.0,,0.0,0.0,0.0,0.06304546957835555,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.03145004971884191,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.02689728734549135,0.0,0.02666026346560102,765.9859682718912,0.009259489221828213,3.0177738895760995e-09,0.006411187719398488,0.0014765658221828442,0.13180655908460417,0.04134383665708204,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_randomized_metadata_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,185.88416299999972,wave_bicharacteristic_control,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.46159638464450836,0.7339995354413986,1.0,0.0,4.956520229578018,0.028671523788943887,0.46237822994589806,57824.15658299625,0.16676566377282143,0.0,0.0,1.502712070941925,0.0008125294261844829,0.0008108791153063066,3.599412881583676e-15,5.1502939641068224e-05,3.55445617383765e-09,3.55445617383765e-09,0.7323916181921959,3.55445617383765e-09,0.006524252123199403,0.7397680357098579,0.7448347806930542,0.8824154945711294,0.8824154945711294,0.050193969412551574,4.451550632715225,0.0,0.9011479467153549,0.25,1.0774961709976196,4.878527939319611,0.17265851236879826,5.350817978382111,11.90215277671814,,7.239898860454559,0.7815349511802197,0.0,0.17266454361379147,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.0285063988994807,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.023125039059474755,0.0,0.022962310826793935,771.2060508728027,0.009190508879934592,1.2956849077446393e-09,0.006378206162480637,0.021595908134865265,0.14044714742340147,0.04192318623730292,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_randomized_metadata_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,182.07018900000003,wave_bicharacteristic_control,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.4571344740688801,0.7003847435116768,1.0,0.0,9.355147033929825,0.022675755782984197,0.45759962871670723,211305.09190899134,0.2429065965116024,0.0,0.0,1.4827342331409454,0.0007842701161280274,0.0007831794646335766,3.238611362645945e-15,4.081605993633275e-05,3.770506545874852e-09,3.770506545874852e-09,0.6957151927053928,3.770506545874852e-09,0.006523422664031386,0.7059859409928322,0.711303599178791,0.8636065609753132,0.8636065609753132,0.15501992567442358,4.5523949563503265,0.0,0.8805006220936775,0.25,1.0774961709976196,3.7669263035058975,0.16515804237375656,5.058848202228546,10.377936124801636,,7.002916038036346,1.34445159137249,0.0,0.08346485020592809,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.022709278855472803,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.02782929197807486,0.0,0.027655265876092017,771.3581911722819,0.007314047536056023,4.103470128506241e-09,0.006394059824136396,0.0009215241467851835,0.12077390658669174,0.040879604794705905,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_randomized_metadata_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,170.09801880000032,wave_bicharacteristic_control,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.4623052328824997,0.7395111918449402,1.0,0.0,9.432674825191498,0.030927026877179742,0.4627750292420387,2254.7216696590185,0.23968198476359248,0.0,0.0,1.496753767132759,0.0008980038401205093,0.000892048112291377,7.110953215260432e-15,0.00010274342275806703,3.71685787703413e-09,3.71685787703413e-09,0.7371217906475067,3.71685787703413e-09,0.006382413790561259,0.7438662871718407,0.7483085840940475,0.9133202942709128,0.9133202942709128,0.03141954952540497,4.498035907745361,0.0,0.9121492132544518,0.25,1.0774961709976196,2.1458764150738716,0.17752270555744568,5.226055890321732,12.006097912788391,,7.836094558238983,0.7353775650262833,0.0,0.11119580687955022,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0002027249274760834,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00017563987429033054,0.0,3.4540242457599866e-05,8.742841089315334e-06,0.009196578626870178,2.3803771523334127e-09,0.006280190806137398,0.0,0.10487424271802108,0.06627404503524303,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857621,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,158.42527810000047,wave_bicharacteristic_control,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.3363629427185515e-05,0.04680469864979386,1.0,0.0,0.44755752570927143,0.00011785045489887125,0.01831363793462515,11349.563717215322,0.004224459815304726,0.0,0.0,1.1790378987789154,0.000911631366761867,0.000650988717097789,1.6058495412223453e-14,0.0005652033614751417,2.616061131610614e-09,2.616061131610614e-09,0.04678786359727383,2.616061131610614e-09,0.006263296527322382,0.04725450789555907,0.047293991316109896,0.0,0.0,0.0,1.3479240983724594,0.0,0.9011479467153549,0.25,1.0774961709976196,4.878527939319611,0.6939655585835377,9.4589684009552,7.6984164118766785,,5.051742672920227,0.30399391800165176,0.821305975317955,0.0013414123131951783,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,5.2177083261994994e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,9.474850673996116e-05,0.0,2.1748204716232067e-05,1.11907087993283e-05,0.009125858739328882,6.302366614696631e-10,0.006311947382831325,0.0,0.11345096817240119,0.06911925001380344,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857621,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,157.3391216,wave_bicharacteristic_control,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.3645075745880604e-05,0.04485176922753453,1.0,0.0,0.9879694310948253,0.00010367137883804389,0.018315217224881053,30319.753319188952,0.00279343020520173,0.0,0.0,1.1593305319547653,0.0005408782890299335,0.0003982631387771107,2.3075518046998642e-14,0.0003293864574516192,1.077736278692898e-09,1.077736278692898e-09,0.04483896866440773,1.077736278692898e-09,0.006295765226241201,0.04537655273452401,0.0455251969397068,0.0,0.0,0.0,1.0199876427650452,0.0,0.8805006220936775,0.25,1.0774961709976196,3.7669263035058975,0.6003621860096852,8.543514013290405,7.242373496294022,,4.779690057039261,0.25621764548122883,0.9251464779178301,0.001266519451746717,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0001221843967869063,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00014487863374294344,0.0,2.780958960594641e-05,8.16468798348069e-06,0.007259435122250579,1.7118624700644218e-09,0.006335398541220154,0.0,0.0963392925914377,0.06740221971025069,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857621,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,162.09225960000003,wave_bicharacteristic_control,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,4.055380941281328e-05,0.05726446211338043,1.0,0.0,0.8475580904632807,0.00019212719143979484,0.01830719318240881,581.2635377859697,0.007340263415244408,0.0,0.0,1.1817875504493713,0.0008075565056060441,0.0005303624784573913,2.2860802818166202e-14,0.0005829934380017221,1.388946332947505e-09,1.388946332947505e-09,0.057247142773121595,1.388946332947505e-09,0.006320248881820589,0.05755397118628025,0.05757410963997245,0.0,0.0,0.0,1.2568520307540894,0.0,0.9121492132544518,0.25,1.0774961709976196,2.1458764150738716,0.695596152295669,10.313641846179962,8.978115439414978,,6.34588897228241,0.4368189424276352,0.9818928887446722,0.0009177493266179226,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,4.62901900846191e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,2.4840895624341403e-05,0.0,5.764715382383656e-06,1.2667294247611002e-05,0.008673189877299592,4.5924485395087977e-10,0.006344627734506503,0.034225371782667935,0.04335232581555223,0.10853551871453722,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_full_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,203.92130810000072,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,2.897629974540905e-05,0.060745112132281065,1.0,0.0,2.3411854775622487,2.794647366499703e-05,0.01753589930012822,600746.197265625,0.00822692972724326,0.0,0.0,1.4439354836940765,0.00014574719898519106,0.00011969597380812047,1.2554108351195599e-14,8.28894599180785e-05,4.983714274597872e-10,4.983714274597872e-10,0.06074040988460183,4.983714274597872e-10,0.006329154537525028,0.06233255285769701,0.06283581722527742,0.966109232356151,0.966109232356151,-0.17016208684071898,0.843642458319664,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.20817100908607244,4.195439428091049,3.9078824520111084,,1.9765695929527283,0.46936608478426933,1.4142648950219154,0.0011581800572457723,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
