ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,hardware_profile,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,skip_reason,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_parameterization,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_input_scale,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
uno_plus_same_refine,2,6.77670213917736e-05,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,7.150790421898516e-05,0.0,6.37491507783731e-05,0.0,0.0,4.411555886221774e-10,0.006340106367133558,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_uno_plus_same_refine_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.873457699999562,wave_chirp_propagation,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.088362080976367,0.0,0.0,8.379284977912903,6.164283377074753e-05,0.0,217812.63708496094,0.010863163974136114,0.0,0.0,1.4384831637144089,0.0001845562546805013,0.00012339667227934115,1.3421753104067504e-14,0.00013147681511327391,5.075276102162185e-10,5.075276102162185e-10,0.08836022252216935,5.075276102162185e-10,0.006325027265120298,0.09173314552754164,0.09431980643421412,0.0,0.0,0.0,1.3637768104672432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010915572784142569,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
wno_plus_same_refine,2,8.249595589404635e-05,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0001037489827619235,0.0,9.535840244249509e-05,0.0,0.0,9.661760403597656e-11,0.006340100226225331,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,WNO-style+SameRefine,WNO-styleplusSameRefine_same_ref0.05,False,1,0.05,47749,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_wno_plus_same_refine_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,6.982267699997465,wave_chirp_propagation,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.09669936913996935,0.0,0.0,2.787368007004261,8.725696625333512e-05,0.0,220450.7861328125,0.019026923255296424,0.0,0.0,1.310349091887474,0.0001248307689820649,5.771817359345732e-05,4.3411119614212044e-15,0.00010690141152736032,1.2637491443937e-10,1.2637491443937e-10,0.09669914096593857,1.2637491443937e-10,0.0063842786476016045,0.0979604721069336,0.09890763089060783,0.0,0.0,0.0,0.8213197439908981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010429812362417579,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
wno_plus_same_refine,2,0.00017070510830308194,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00011857241975121724,0.0,0.00010878978627223053,0.0,0.0,7.574645748594419e-10,0.006340100226225331,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,WNO-style+SameRefine,WNO-styleplusSameRefine_same_ref0.05,False,1,0.05,47749,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_wno_plus_same_refine_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,6.963955399998667,wave_chirp_propagation,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.14639592077583075,0.0,0.0,2.1814690828323364,0.00019610050367191434,0.0,213880.44677734375,0.03261842008214444,0.0,0.0,1.3723056763410568,0.00020629663958970923,0.00012377558505249908,1.4301269235453414e-14,0.00015407249338750262,6.247371283490954e-10,6.247371283490954e-10,0.1463951524347067,6.247371283490954e-10,0.006325043737888336,0.14828514121472836,0.14978444948792458,0.0,0.0,0.0,1.3615664392709732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418973216321319,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
wno_plus_same_refine,2,0.00010145144483431068,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00011627058358953946,0.0,0.00010995105935762695,0.0,0.0,1.6175253815762605e-10,0.006340100284432992,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,WNO-style+SameRefine,WNO-styleplusSameRefine_same_ref0.05,False,1,0.05,47749,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_wno_plus_same_refine_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,7.440565600001719,wave_chirp_propagation,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.11407037219032645,0.0,0.0,3.8112862780690193,0.00011044053712794266,0.0,95374.36798095703,0.015636307100066915,0.0,0.0,1.4851774871349335,0.0001305398318436346,7.478122188331326e-05,7.674016514063156e-15,0.00010137577010027599,2.0037567959041436e-10,2.0037567959041436e-10,0.11407006997615099,2.0037567959041436e-10,0.006325028312858194,0.11547427624464035,0.1167444596067071,0.0,0.0,0.0,1.605972781777382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013887986046029255,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0004380726386443712,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0004418999354432647,0.0,0.0001295094962188159,3.650018137098717e-05,0.0016557719063712284,8.478537722567125e-06,0.006329770859641333,0.002882662520278245,0.07520981614167492,0.08614239655435085,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_full_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,130.01917429999958,wave_two_packet_no_interaction,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,4.029504361824365e-05,0.2019882146269083,1.0,0.0,0.3525029718875885,0.0004339297993283253,0.016093643382191658,314832.59765625,0.007075550500303507,0.0,0.0,1.2848283052444458,0.02016436168923974,0.018105108989402652,2.4496124224925638e-14,0.008877102518454194,7.386654772290058e-06,7.386654772290058e-06,0.2000444531440735,7.386654772290058e-06,0.006377056066412479,0.1996295563876629,0.19905073940753937,0.9026878488560518,0.9026878488560518,0.09083336646047731,1.3922143280506134,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.2359543281296889,5.379799723625183,5.299341976642609,0.8951411470770836,1.3805359899997711,0.00928641704376787,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0004243019429850392,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0004837345289464186,0.0,0.00016867216891114367,3.2305764951464276e-05,0.0030337795566689842,7.876174208831799e-06,0.006349896701673667,0.00038820468095461064,0.06884174405907591,0.08611939940601587,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_full_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,129.6410806999993,wave_two_packet_no_interaction,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,3.686816398840165e-05,0.20159451477229595,1.0,0.0,0.37784088775515556,0.0004323916400608141,0.016091633355244994,319712.15625,0.007082190248183906,0.0,0.0,1.2957363277673721,0.021601614076644182,0.01855140272527933,2.3598181421167802e-14,0.011066444916650653,7.755501087558514e-06,7.755501087558514e-06,0.1996848825365305,7.755501087558514e-06,0.006363761378452182,0.19942471757531166,0.19895821623504162,0.9955511490503947,0.9955511490503947,0.028886305677588098,1.555980533361435,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.21184721868485212,5.353966593742371,5.2750343680381775,0.8791465908288956,1.3330848862727482,0.011109064449556172,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0005082272182335146,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0005608574386618178,0.0,0.00013140554013565028,2.9460266432579374e-05,0.0016443519465004404,1.2028470185517412e-05,0.006341429485473782,0.0023232140993059147,0.07606249783808987,0.0861397731738786,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,132.6731366999993,wave_two_packet_no_interaction,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,4.222564393785433e-05,0.21441997773945332,1.0,0.0,0.39765286445617676,0.00048656189392204396,0.01609297120012343,369804.24609375,0.008207462728023529,0.0,0.0,1.2793527841567993,0.025566244265064597,0.02276041149161756,2.482849296540641e-14,0.01164408540353179,1.1673948847601423e-05,1.1673948847601423e-05,0.2118073906749487,1.1673948847601423e-05,0.0063567531760782,0.21158611588180065,0.21113558113574982,0.8818314435581366,0.8818314435581366,0.06406918455225726,2.5376839637756348,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.25278014224022627,5.429887175559998,5.360645174980164,1.0945647060871124,1.3874249284466107,0.007128450088202953,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.00678475241875276,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.006771803552207227,0.0,0.006416679001025234,1.0,0.0018764348181624275,6.426948632546707e-08,0.006367356739550208,0.014931735369221618,0.08176570494348805,0.08597371416787307,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,47.72997849999956,wave_two_packet_no_interaction,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.01609968952834606,0.790916882455349,1.0,0.0,1.7518330812454224,0.006777064292691648,0.0,642247.21875,0.03967562783509493,0.0,0.0,1.2843006253242493,0.0016062787180999294,0.001471772775403224,2.4591087841499396e-14,0.0006433689923142083,4.882676396533725e-08,4.882676396533725e-08,0.7908860743045807,4.882676396533725e-08,0.006383792380802333,0.7960307598114014,0.8011211007833481,0.9126165794829527,0.9126165794829527,0.12321424373658374,3.5391645431518555,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.0,6.024837255477905,1.6014413404263905e-05,1.4975910005432524e-06,0.0,0.03560248389840126,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.00600749475415796,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.006168707467926045,0.0,0.005956003811055173,1.0,0.001957817602184756,1.4233963248807177e-08,0.006336575209085519,0.03701891625920931,0.07860979499916236,0.0859564032095174,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_no_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,47.08554079999885,wave_two_packet_no_interaction,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.01609968952834606,0.744487963616848,1.0,0.0,1.737782821059227,0.006005189614370465,0.0,211275.3203125,0.027111132396385074,0.0,0.0,1.2833442389965057,0.000946730186115019,0.0007919332929304801,2.432956324266108e-14,0.0005187766801100224,1.4132240822029019e-08,1.4132240822029019e-08,0.7444856092333794,1.4132240822029019e-08,0.006325110211037099,0.7495299652218819,0.75440713763237,0.9870215418438116,0.9870215418438116,0.19246455557489148,3.1417610943317413,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.0,5.942620515823364,1.579519471306412e-05,2.1930752609478077e-06,0.0,0.03112538601271808,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.006839139794465154,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.007043975288979709,0.0,0.006598492143287634,1.0,0.0018988704662964058,1.9322871747107229e-07,0.006389186921296641,0.026459707645699382,0.08193928717325132,0.08597278300051887,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_no_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,47.15554680000059,wave_two_packet_no_interaction,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.01609968952834606,0.795523501932621,1.0,0.0,1.703537032008171,0.00685553572839126,0.0,410080.44140625,0.048650345765054226,0.0,0.0,1.3684815615415573,0.0036428306193556637,0.003219124744646251,2.3077551561346762e-14,0.001704750320641324,2.3368159673964328e-07,2.3368159673964328e-07,0.7954497262835503,2.3368159673964328e-07,0.006376073230057955,0.8000142350792885,0.8044657483696938,0.9478239205976328,0.9478239205976328,0.16221379628404975,3.1590083837509155,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.0,6.015683352947235,1.598968265170697e-05,1.3877526043870603e-06,0.0,0.034097771625965834,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.010558322886936367,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.011607845798910906,0.0,0.010726314290271452,980.0127220153809,0.0020318994987367964,2.965776684423401e-09,0.006388020750212793,3.2067138666510196e-05,0.13056181371212006,0.020572476632272203,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_randomized_metadata_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,133.1384356999988,wave_two_packet_no_interaction,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.4615677371621132,0.9965491890907288,1.0,0.0,2.363794982433319,0.010686079505831003,0.4622511602938175,846104.28125,0.36718576960265636,0.0,0.0,1.5253988653421402,0.0005041580297984183,0.0005031751352362335,6.388402268107653e-15,3.1364740380013245e-05,5.705131977951083e-09,5.705131977951083e-09,0.991742305457592,5.705131977951083e-09,0.006692850962281227,1.0017969086766243,1.006094254553318,0.8737288676202297,0.8737288676202297,0.02957073888319428,3.4334239959716797,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.20899439044296741,2.894948333501816,7.06224924325943,0.6333487033843994,0.0,0.15980446338653564,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.010191694600507617,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.011969660253574451,0.0,0.011083305289503187,986.1901448567709,0.002031870200880803,1.1943237787637173e-09,0.00639021292833301,0.0006361706715930874,0.1304889377206564,0.020107011271951098,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_randomized_metadata_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,134.1536042000007,wave_two_packet_no_interaction,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.4570028483867645,1.013980709016323,1.0,0.0,2.5039043724536896,0.012032611994072795,0.4573923610150814,993039.640625,0.4363689459860325,0.0,0.0,1.5217303335666656,0.00024462994952045847,0.0002365226155234268,4.202075976522164e-15,6.239356571313692e-05,1.260603316177722e-09,1.260603316177722e-09,1.052008032798767,1.260603316177722e-09,0.006692850962281227,1.0206746608018875,1.0249812602996826,0.826939387867848,0.826939387867848,0.038660481436333306,3.241177022457123,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.17976258415728807,3.157381594181061,7.042364776134491,0.9015617966651917,0.0,0.15952983312308788,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.01059300429187715,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.011640216185090443,0.0,0.01076845097122714,984.8688888549805,0.002032544328055034,3.0233236608667724e-09,0.006392758815006043,0.007138219555296625,0.13056935152659813,0.020698810112662613,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_randomized_metadata_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,131.88445729999876,wave_two_packet_no_interaction,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.46240120381116867,1.0044040232896805,1.0,0.0,2.1722789853811264,0.012374576414003968,0.4625656083226204,1009235.5625,0.3658172097057104,0.0,0.0,1.5230871886014938,0.0006089090602472425,0.0006082513282308355,2.7534155379865127e-15,2.8141902475908864e-05,8.336736523339994e-09,8.336736523339994e-09,1.0664193704724312,8.336736523339994e-09,0.006692850962281227,1.009805716574192,1.0135553628206253,0.8382112383842468,0.8382112383842468,0.15936500952557253,3.2332020699977875,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.24817611401279768,2.5279642194509506,7.061893820762634,0.835646778345108,0.0,0.13977677561342716,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0006212663429323584,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.000689151563468234,0.0,9.073327654126236e-05,1.1821728397383898e-05,0.0017281451340143879,9.771105889437118e-06,0.006308953238961597,0.0,0.0839095781557262,0.08613934693858027,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,121.71219050000218,wave_two_packet_no_interaction,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,2.776837209239602e-05,0.24201581813395023,1.0,0.0,0.2434968575835228,0.0006225322722457349,0.01609565527178347,603803.46875,0.007706169504672289,0.0,0.0,1.2705798000097275,0.01993443281389773,0.018049762351438403,2.4324671627390685e-14,0.00846080423798412,7.3413335144323355e-06,7.3413335144323355e-06,0.2396671436727047,7.3413335144323355e-06,0.006325963942799717,0.23857422173023224,0.2373426891863346,0.0,0.0,0.0,1.8962305039167404,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.5677889448901018,5.485340058803558,5.419041335582733,0.5751551315188408,1.0024555909136932,0.0035615287779364735,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
