ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_input_scale,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
randomized_metadata,2,0.0074903208878822625,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.009153192465115959,0.0,0.007548428135730016,834.6293436686198,0.001388032676459261,2.1086931344579027e-09,0.006482588418293744,0.0003367185715129987,0.08210420777322724,0.03686357103288174,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_randomized_metadata_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,150.7073143000016,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.4615714065730572,1.0562924444675446,1.0,0.0,24.34619465470314,0.007910428917966783,0.4623314179480076,4502665.4453125,0.4451000839471817,0.0,0.0,1.514547884464264,0.0004982554019079544,0.0004974082767148502,6.007987436578452e-15,2.8513379220385104e-05,8.663665451713598e-09,8.663665451713598e-09,1.0035113841295242,8.663665451713598e-09,0.006692850962281227,1.062765583395958,1.0663557648658752,0.8660228761533896,0.8660228761533896,0.027593481286506478,1.0189988762140274,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.19608120465030274,2.4778026938438416,5.158670663833618,1.2308806627988815,0.0,0.1383074219338596,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.007933352841064334,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00900428150392448,0.0,0.006736247526229515,840.2153549194336,0.0015285462574562796,1.3303213669546565e-08,0.006433031764269496,0.0011951036503887735,0.08849554893095046,0.037256808330615364,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_randomized_metadata_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,150.75192190000234,wave_chirp_propagation,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.45712100714445114,1.0108493715524673,1.0,0.0,14.431031093001366,0.008318420557770878,0.45755860954523087,3021670.37890625,0.4224529303610325,0.0,0.0,1.5444463789463043,0.00018984339840244502,0.00017550970551383216,9.771968020143561e-15,6.872993435536046e-05,1.1564475418945896e-09,1.1564475418945896e-09,1.0683559775352478,1.1564475418945896e-09,0.006590829463675618,1.0139310583472252,1.0165968239307404,0.8404997574786345,0.8404997574786345,0.03554406921224048,1.1663666293025017,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.17801630310714245,2.094409167766571,5.205363690853119,0.5689682066440582,0.0,0.14924881979823112,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.007894722453784198,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.008854995413760966,0.0,0.007245793790692308,840.3737513224283,0.0012277109247709934,4.395008581607278e-09,0.00641139557895561,0.004505118743206064,0.07514671717459957,0.037173387788546584,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_randomized_metadata_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,154.16783259999647,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.46229827031493187,1.0538439229130745,1.0,0.0,28.25222474336624,0.009226442140061408,0.4627406820654869,3032024.6689453125,0.4719863086938858,0.0,0.0,1.5296601355075836,0.0003784008258662652,0.0003704482405737508,1.067496194606367e-14,6.925472371221986e-05,4.650633073088883e-09,4.650633073088883e-09,1.061349019408226,4.650633073088883e-09,0.006443391088396311,1.0623600035905838,1.0647978484630585,0.8389362134039402,0.8389362134039402,0.06320745808382829,1.0512691885232925,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.21297835682829222,2.2123442962765694,5.049465149641037,0.9675200805068016,0.0,0.13947483384981751,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.002141602773917839,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.001029220060672742,0.0,3.614358441457929e-05,1.3627869899816384e-05,0.0011725667383567877,7.117553567711117e-06,0.006330484049006675,0.0,0.06539659491196896,0.10853291163221002,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,136.00297870000213,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.006007727890392e-05,0.3465576823800802,1.0,0.0,2.1847017388790846,0.0011510451968206326,0.01754598435945809,1726637.14453125,0.08528065704740584,0.0,0.0,1.4820128232240677,0.019990025786682963,0.01691143721109256,2.658658904501328e-14,0.009015577321406454,1.2658422875233555e-05,1.2658422875233555e-05,0.3435959480702877,1.2658422875233555e-05,0.006315505015663803,0.3427747879177332,0.34187636338174343,0.0,0.0,0.0,0.7757387161254883,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.6048059705644846,4.01347753405571,3.7294333577156067,0.44920961931347847,0.9068651832640171,0.002029017014137935,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0007585271614516387,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00144845526347126,0.0,9.458960209940415e-05,1.0780471185967144e-05,0.0011491811404387893,2.0700729611651997e-05,0.006346903013763949,0.0,0.07002549269236624,0.10865561058744788,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,137.20118759999605,wave_chirp_propagation,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,2.0895370425932924e-05,0.27094606310129166,1.0,0.0,2.9455213267356157,0.0006432746704376768,0.017534883227199316,2021096.4375,0.03897043090546504,0.0,0.0,1.4254341125488281,0.02428939356468618,0.016487596731167287,2.4791377252207148e-14,0.014744733343832195,1.4129671665585875e-05,1.4129671665585875e-05,0.2682885807007551,1.4129671665585875e-05,0.006333297002129257,0.2681755619123578,0.26781531050801277,0.0,0.0,0.0,0.8508783578872681,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.5424230440209309,4.165821850299835,4.530369222164154,0.6386256702244282,1.146339011689027,0.004238107183482498,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0008883832542778691,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0011849336075708077,0.0,3.4864260877990695e-05,7.1506062179575265e-06,0.001011866955498893,9.56672527530067e-06,0.006365443502242367,0.0,0.05998947764358794,0.1093111749117573,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,137.2994753000021,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,1.9617259340520832e-05,0.39234374836087227,1.0,0.0,5.729032335802913,0.0016915313353820238,0.01754192216321826,1228728.1420898438,0.0927883917465806,0.0,0.0,1.4390585869550705,0.023725717095658183,0.019192510400898755,2.4404738899037556e-14,0.011834896577056497,1.4963114097099606e-05,1.4963114097099606e-05,0.3892254885286093,1.4963114097099606e-05,0.006347058690153062,0.38800441287457943,0.3867343235760927,0.0,0.0,0.0,0.6233482658863068,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.6430185337861379,4.200521320104599,4.946895360946655,0.5479352958500385,1.2510104750593503,0.0016194296040339395,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0004355081473477185,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0004383456725918222,0.0,0.00011952719281301445,3.5652620150964744e-05,0.0015887204669221926,8.660858100029145e-06,0.006324935073886688,0.004848872728568192,0.07614944921806455,0.0861436699827512,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,147.593397800003,wave_two_packet_no_interaction,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.8809588659205474e-05,0.20168235898017883,1.0,0.0,0.3555929474532604,0.0004319148720242083,0.01609069830738008,338708.5,0.006992867856752127,0.0,0.0,1.3024687618017197,0.02199142356403172,0.019742808071896434,2.363229419081081e-14,0.009687039884738624,8.783458383732068e-06,8.783458383732068e-06,0.19955825991928577,8.783458383732068e-06,0.006307777191977948,0.19918981194496155,0.1986292153596878,0.913990763326486,0.913990763326486,0.05746208540707206,1.3168569803237915,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.23521062514434257,5.370301783084869,5.288977086544037,0.9358642846345901,1.3778513719638188,0.009593981318175793,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0004250075617164839,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00045419132948154584,0.0,0.0001477292592729403,3.3088304538371936e-05,0.0034427268498499566,7.942569178946238e-06,0.006349846284138039,0.0009961485884559806,0.067778416754057,0.08611940980578463,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,149.4911604000008,wave_two_packet_no_interaction,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.737518818525132e-05,0.20128094218671322,1.0,0.0,0.3681699112057686,0.0004309435244067572,0.016089931596070528,318327.66015625,0.00700143096037209,0.0,0.0,1.2982690781354904,0.021697213174775243,0.01864803652279079,2.349082338323511e-14,0.011091041844338179,7.836491363377718e-06,7.836491363377718e-06,0.19935515709221363,7.836491363377718e-06,0.006364648696035147,0.19906533882021904,0.1985527127981186,0.964206742743651,0.964206742743651,-0.018697209665939834,1.3401017785072327,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.21592183659474054,5.362241208553314,5.281689643859863,0.8578789979219437,1.3362314850091934,0.010709465015679598,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0005219106387812644,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0005329452687874436,0.0,0.00011023775611344415,2.9217576601088997e-05,0.0017354170316442226,1.1897591112604763e-05,0.006345784175209701,0.0016213689110979128,0.07487912569195032,0.08614097038904826,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,149.70515519999753,wave_two_packet_no_interaction,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,4.1833116483758204e-05,0.2180582955479622,1.0,0.0,0.39795777201652527,0.0005035309077356942,0.016093586338683963,673665.125,0.008155510760843754,0.0,0.0,1.3213413059711456,0.025490042055025697,0.022700180299580097,2.467038876008724e-14,0.011594551499001682,1.1612077059908188e-05,1.1612077059908188e-05,0.21550417132675648,1.1612077059908188e-05,0.006358229380566627,0.2151380367577076,0.21458437480032444,0.8797357827425003,0.8797357827425003,0.043342702207155526,2.2053967118263245,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.25132402684539557,5.433484256267548,5.360969185829163,0.9744688272476196,1.3781547496716182,0.007065527199301869,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.0003364138610777445,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0003469327075436013,0.0,0.00010816533616283171,0.0,0.0012468536879168823,4.610261584048203e-06,0.006353685671153168,0.035016746182615556,0.08062086425100763,0.08425661083310843,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_no_flow_supervision_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,148.77952100000402,wave_two_packet_no_interaction,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.01050195295829326,0.17583131790161133,1.0,0.0,0.5285709574818611,0.0003307167971797753,0.014352673315443099,489336.65625,0.0073840669938363135,0.0,0.0,1.2671297490596771,0.015723259770311415,0.014278363320045173,2.4584720906593123e-14,0.006583821726962924,4.594405538682622e-06,4.594405538682622e-06,0.17459729127585888,4.594405538682622e-06,0.006339835177641362,0.1754299607127905,0.1760107409209013,0.9768470997611681,0.9768470997611681,0.19485961137494692,2.7096425592899323,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.22775115724653006,5.387132823467255,5.1574201583862305,2.7961899638175964,1.3895730301737785,0.006142415921203792,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.0003229306385037489,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0003990617303012793,0.0,0.00013100743535687798,0.0,0.004834974184632301,3.886410008628142e-06,0.0063631201919633895,5.197136634689977e-05,0.06042933580465615,0.08576564739147823,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_no_flow_supervision_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,150.94779049999488,wave_two_packet_no_interaction,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0028479713364504278,0.17102512530982494,1.0,0.0,0.4997134879231453,0.00031308025791076943,0.015216758591122925,355410.4609375,0.007456726278178394,0.0,0.0,1.255241185426712,0.014953062403947115,0.012999787228181958,2.486802124019769e-14,0.007388907892163843,3.808435167229618e-06,3.808435167229618e-06,0.16988693922758102,3.808435167229618e-06,0.006378844438586384,0.17067456804215908,0.1710017155855894,0.960188360263904,0.960188360263904,0.006692515647349258,2.664165735244751,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.20659568160772324,5.413084328174591,5.1564881801605225,5.545314311981201,1.3370973865191143,0.005675374763086438,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.00051639190496644,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0006459639753302326,0.0,0.00013320039746152665,0.0,0.0016000210234778933,1.2002335855261967e-05,0.0063439407288872944,0.010190508076145003,0.0780722894705832,0.08411158264304201,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_no_flow_supervision_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,147.96011250000447,wave_two_packet_no_interaction,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.00833246554248035,0.21382697857916355,1.0,0.0,0.45402536541223526,0.0004846610681852326,0.013329062727279961,327284.41015625,0.008256439177785069,0.0,0.0,1.2889637500047684,0.02404618076980114,0.02153537841513753,2.4790333284099657e-14,0.010697446414269507,1.045169460667239e-05,1.045169460667239e-05,0.21135851182043552,1.045169460667239e-05,0.006381772458553314,0.21123396046459675,0.21094406209886074,0.8760854005813599,0.8760854005813599,0.12821361632086337,2.582642287015915,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.25093011495967704,5.48612242937088,5.3336668610572815,1.912910670042038,1.388021245598793,0.005052090506069362,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.0067808799794875085,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.006764522608136758,0.0,0.006404638368015488,1.0,0.001861996584921144,5.2496961814677924e-08,0.0063912747815872235,0.014436391550892344,0.08162796885396044,0.08597371603051822,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,55.74333550000301,wave_two_packet_no_interaction,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.01609968952834606,0.7910167053341866,1.0,0.0,1.7426198869943619,0.006778848706744611,0.0,866892.84375,0.05280345631763339,0.0,0.0,1.4128281325101852,0.0015216793835861608,0.001395450482959859,2.387067996711251e-14,0.0006067729627829976,4.388903551699741e-08,4.388903551699741e-08,0.7909902483224869,4.388903551699741e-08,0.006402380298823118,0.7962051928043365,0.8010637164115906,0.910397774229447,0.910397774229447,0.12134790791121002,3.1347120702266693,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.0,6.0170818567276,1.5996869251466705e-05,1.5552898133819326e-06,0.0,0.034250442404299974,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
